query_id,query_text,query_type,language,video,segment_index,start_time,end_time,relevance,notes
auto_0415,where do they talk about P2-mesanindekk finner topside-chokene produksjonslinjene brønnrammene?,natural_search,no,Julia Sweeney- Letting go of God - TED Talk,8,21.06,22.96,0,auto_negative_other_video
auto_0416,"for brønnrammene H, K,",exact_keyword,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,73,311.88,323.12,3,auto_seed_positive
auto_0416,"for brønnrammene H, K,",exact_keyword,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,68,278.64,282.8,1,auto_negative_same_video
auto_0416,"for brønnrammene H, K,",exact_keyword,no,video1,105,321.48,323.88,0,auto_negative_other_video
auto_0416,"for brønnrammene H, K,",exact_keyword,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,197,559.56,561.92,0,auto_negative_other_video
auto_0417,where do they talk about P2-mesanindekk finner topside-chokene produksjonslinjene brønnrammene?,natural_search,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,73,311.88,323.12,3,auto_seed_positive
auto_0417,where do they talk about P2-mesanindekk finner topside-chokene produksjonslinjene brønnrammene?,natural_search,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,40,168.32,170.34,1,auto_negative_same_video
auto_0417,where do they talk about P2-mesanindekk finner topside-chokene produksjonslinjene brønnrammene?,natural_search,no,Majora Carter- Greening the ghetto - TED Talk,92,273.92,274.84,0,auto_negative_other_video
auto_0417,where do they talk about P2-mesanindekk finner topside-chokene produksjonslinjene brønnrammene?,natural_search,no,Jeff Han- The radical promise of the multi-touch interface - TED Talk,75,217.48,219.08,0,auto_negative_other_video
auto_0418,"for brønnrammene H, K,",exact_keyword,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,73,311.88,323.12,3,auto_seed_positive
auto_0418,"for brønnrammene H, K,",exact_keyword,no,Johan Sverdrup – System 18 – Havbunnsbrønner og,68,278.64,282.8,1,auto_negative_same_video
auto_0418,"for brønnrammene H, K,",exact_keyword,no,Jehane Noujaim- My wish- A global day of film - TED Talk,165,564.22,565.74,0,auto_negative_other_video
auto_0418,"for brønnrammene H, K,",exact_keyword,no,Johan Sverdrup - System 71_72 - Brannvann og,45,235.31999999999996,245.42,0,auto_negative_other_video
auto_0419,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,9,66.5,80.02,3,auto_seed_positive
auto_0419,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,11,90.0,95.0,1,auto_negative_same_video
auto_0419,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,13,45.48,47.78,0,auto_negative_other_video
auto_0419,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Jeff Han- The radical promise of the multi-touch interface - TED Talk,116,332.24,332.46,0,auto_negative_other_video
auto_0420,ett felles eller to,exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,9,66.5,80.02,3,auto_seed_positive
auto_0420,ett felles eller to,exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,0,0.0,4.92,1,auto_negative_same_video
auto_0420,ett felles eller to,exact_keyword,no,Johan Sverdrup - System 42 - Kjemikalieinjeksjon,11,87.56,88.56,0,auto_negative_other_video
auto_0420,ett felles eller to,exact_keyword,no,Majora Carter- Greening the ghetto - TED Talk,71,209.5,211.8,0,auto_negative_other_video
auto_0421,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,9,66.5,80.02,3,auto_seed_positive
auto_0421,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,0,0.0,4.92,1,auto_negative_same_video
auto_0421,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,David Pogue- Simplicity sells - TED Talk,225,1222.74,1224.92,0,auto_negative_other_video
auto_0421,where do they talk about Boosterpumpe- MEG-injeksjonspumpepakke pumpepakke lave rater?,natural_search,no,Majora Carter- Greening the ghetto - TED Talk,14,50.82,54.9,0,auto_negative_other_video
auto_0422,ett felles eller to,exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,9,66.5,80.02,3,auto_seed_positive
auto_0422,ett felles eller to,exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,19,139.52,146.78,1,auto_negative_same_video
auto_0422,ett felles eller to,exact_keyword,no,Julia Sweeney- Letting go of God - TED Talk,16,47.9,51.54,0,auto_negative_other_video
auto_0422,ett felles eller to,exact_keyword,no,video1,119,359.84,362.14,0,auto_negative_other_video
auto_0423,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,20,148.24,157.3,3,auto_seed_positive
auto_0423,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,6,47.2,52.26,1,auto_negative_same_video
auto_0423,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Hans Rosling- The best stats you've ever seen - TED Talk,260,862.36,864.5,0,auto_negative_other_video
auto_0423,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,435,1242.94,1245.68,0,auto_negative_other_video
auto_0424,"produkt til Mongstad, så",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,20,148.24,157.3,3,auto_seed_positive
auto_0424,"produkt til Mongstad, så",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,15,121.77999999999999,127.06,1,auto_negative_same_video
auto_0424,"produkt til Mongstad, så",exact_keyword,no,17Min,212,830.28,831.56,0,auto_negative_other_video
auto_0424,"produkt til Mongstad, så",exact_keyword,no,Rick Warren- A life of purpose - TED Talk,402,1196.32,1200.2,0,auto_negative_other_video
auto_0425,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,20,148.24,157.3,3,auto_seed_positive
auto_0425,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,8,60.0,64.12,1,auto_negative_same_video
auto_0425,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,video1,275,863.06,864.12,0,auto_negative_other_video
auto_0425,where do they talk about viktig merke føre forurensning produkt?,natural_search,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,180,452.8,454.72,0,auto_negative_other_video
auto_0426,"produkt til Mongstad, så",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,20,148.24,157.3,3,auto_seed_positive
auto_0426,"produkt til Mongstad, så",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,7,54.34,59.98,1,auto_negative_same_video
auto_0426,"produkt til Mongstad, så",exact_keyword,no,David Pogue- Simplicity sells - TED Talk,4,47.34,54.64,0,auto_negative_other_video
auto_0426,"produkt til Mongstad, så",exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,569,1186.28,1187.86,0,auto_negative_other_video
auto_0427,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,13,106.6,115.46,3,auto_seed_positive
auto_0427,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,20,148.24,157.3,1,auto_negative_same_video
auto_0427,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,30Min,98,331.02,335.04,0,auto_negative_other_video
auto_0427,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Johan Sverdrup - System 13 - Stigerør og,2,21.279999999999998,38.12,0,auto_negative_other_video
auto_0428,"havbunner, til anlegget på",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,13,106.6,115.46,3,auto_seed_positive
auto_0428,"havbunner, til anlegget på",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,12,97.0,105.1,1,auto_negative_same_video
auto_0428,"havbunner, til anlegget på",exact_keyword,no,video1,85,252.04,253.64,0,auto_negative_other_video
auto_0428,"havbunner, til anlegget på",exact_keyword,no,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,375,786.7,788.12,0,auto_negative_other_video
auto_0429,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,13,106.6,115.46,3,auto_seed_positive
auto_0429,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,3,24.480000000000004,29.82,1,auto_negative_same_video
auto_0429,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Hans Rosling- The best stats you've ever seen - TED Talk,364,1163.82,1166.84,0,auto_negative_other_video
auto_0429,where do they talk about Begge disse pakkene leveres brønner?,natural_search,no,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,496,1410.4,1411.88,0,auto_negative_other_video
auto_0430,"havbunner, til anlegget på",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,13,106.6,115.46,3,auto_seed_positive
auto_0430,"havbunner, til anlegget på",exact_keyword,no,Johan Sverdrup – System 46_67 – MEG-injeksjon og,5,41.1,45.0,1,auto_negative_same_video
auto_0430,"havbunner, til anlegget på",exact_keyword,no,Comedy 2,45,95.32,95.94,0,auto_negative_other_video
auto_0430,"havbunner, til anlegget på",exact_keyword,no,Sir Ken Robinson- Do schools kill creativity. - TED Talk,76,206.86,208.42,0,auto_negative_other_video
auto_0431,where do they talk about they're forced always work within?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,347,985.64,989.68,3,auto_seed_positive
auto_0431,where do they talk about they're forced always work within?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,144,408.62,411.48,1,auto_negative_same_video
auto_0431,where do they talk about they're forced always work within?,natural_search,en,AkerBP 1,1,9.04,11.5,0,auto_negative_other_video
auto_0431,where do they talk about they're forced always work within?,natural_search,en,Comedy 2,38,83.26,84.66,0,auto_negative_other_video
auto_0432,within the confines of,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,347,985.64,989.68,3,auto_seed_positive
auto_0432,within the confines of,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,7,52.42,53.7,1,auto_negative_same_video
auto_0432,within the confines of,exact_keyword,en,Majora Carter- Greening the ghetto - TED Talk,183,544.0600000000001,546.84,0,auto_negative_other_video
auto_0432,within the confines of,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,240,790.96,793.18,0,auto_negative_other_video
auto_0433,where do they talk about they're forced always work within?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,347,985.64,989.68,3,auto_seed_positive
auto_0433,where do they talk about they're forced always work within?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,30,113.36,114.9,1,auto_negative_same_video
auto_0433,where do they talk about they're forced always work within?,natural_search,en,30Min,634,1562.36,1563.82,0,auto_negative_other_video
auto_0433,where do they talk about they're forced always work within?,natural_search,en,Johan Sverdrup – System 18 – Havbunnsbrønner og,8,31.9,37.36,0,auto_negative_other_video
auto_0434,within the confines of,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,347,985.64,989.68,3,auto_seed_positive
auto_0434,within the confines of,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,240,683.0600000000001,686.5,1,auto_negative_same_video
auto_0434,within the confines of,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,166,555.96,560.6,0,auto_negative_other_video
auto_0434,within the confines of,exact_keyword,en,Comedy 1,93,205.34,206.26,0,auto_negative_other_video
auto_0435,where do they talk about convince library that social roles?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,82,242.32,248.1,3,auto_seed_positive
auto_0435,where do they talk about convince library that social roles?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,110,317.28,321.02,1,auto_negative_same_video
auto_0435,where do they talk about convince library that social roles?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,193,420.1,422.24,0,auto_negative_other_video
auto_0435,where do they talk about convince library that social roles?,natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,351,966.6,968.62,0,auto_negative_other_video
auto_0436,that social roles was,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,82,242.32,248.1,3,auto_seed_positive
auto_0436,that social roles was,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,121,342.32,344.86,1,auto_negative_same_video
auto_0436,that social roles was,exact_keyword,en,Comedy 2,46,96.54,97.02,0,auto_negative_other_video
auto_0436,that social roles was,exact_keyword,en,David Pogue- Simplicity sells - TED Talk,132,707.66,715.4,0,auto_negative_other_video
auto_0437,where do they talk about convince library that social roles?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,82,242.32,248.1,3,auto_seed_positive
auto_0437,where do they talk about convince library that social roles?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,88,263.04,266.7,1,auto_negative_same_video
auto_0437,where do they talk about convince library that social roles?,natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,86,303.44,306.56,0,auto_negative_other_video
auto_0437,where do they talk about convince library that social roles?,natural_search,en,Johan Sverdrup - System 39 - Lasting og,6,153.64,157.6,0,auto_negative_other_video
auto_0438,that social roles was,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,82,242.32,248.1,3,auto_seed_positive
auto_0438,that social roles was,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,11,61.800000000000004,64.34,1,auto_negative_same_video
auto_0438,that social roles was,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,282,695.8,697.64,0,auto_negative_other_video
auto_0438,that social roles was,exact_keyword,en,video1,293,905.38,906.66,0,auto_negative_other_video
auto_0439,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,129,365.94,370.14,3,auto_seed_positive
auto_0439,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,264,744.96,746.0,1,auto_negative_same_video
auto_0439,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,276,683.6,685.14,0,auto_negative_other_video
auto_0439,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Comedy 2,174,350.92,352.68,0,auto_negative_other_video
auto_0440,entire Dewey Decimal System,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,129,365.94,370.14,3,auto_seed_positive
auto_0440,entire Dewey Decimal System,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,268,761.24,762.08,1,auto_negative_same_video
auto_0440,entire Dewey Decimal System,exact_keyword,en,17Min,120,482.8,485.98,0,auto_negative_other_video
auto_0440,entire Dewey Decimal System,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,157,508.58,509.2,0,auto_negative_other_video
auto_0441,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,129,365.94,370.14,3,auto_seed_positive
auto_0441,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,228,650.66,654.1,1,auto_negative_same_video
auto_0441,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,64,208.01999999999998,209.66,0,auto_negative_other_video
auto_0441,where do they talk about allows organize entire Dewey Decimal?,natural_search,en,Johan Sverdrup - System 71_72 - Brannvann og,46,247.28,255.7,0,auto_negative_other_video
auto_0442,entire Dewey Decimal System,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,129,365.94,370.14,3,auto_seed_positive
auto_0442,entire Dewey Decimal System,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,278,781.8,784.64,1,auto_negative_same_video
auto_0442,entire Dewey Decimal System,exact_keyword,en,Majora Carter- Greening the ghetto - TED Talk,337,977.12,978.82,0,auto_negative_other_video
auto_0442,entire Dewey Decimal System,exact_keyword,en,30Min,389,1063.04,1066.12,0,auto_negative_other_video
auto_0443,where do they talk about could have sunk when they'd?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,38,109.36,113.76,3,auto_seed_positive
auto_0443,where do they talk about could have sunk when they'd?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,3,10.46,12.96,1,auto_negative_same_video
auto_0443,where do they talk about could have sunk when they'd?,natural_search,en,30Min,9,39.32,41.12,0,auto_negative_other_video
auto_0443,where do they talk about could have sunk when they'd?,natural_search,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,260,640.6400000000001,641.76,0,auto_negative_other_video
auto_0444,me all that being,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,38,109.36,113.76,3,auto_seed_positive
auto_0444,me all that being,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,15,44.5,47.58,1,auto_negative_same_video
auto_0444,me all that being,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,408,1219.16,1220.36,0,auto_negative_other_video
auto_0444,me all that being,exact_keyword,en,video1,183,551.78,553.72,0,auto_negative_other_video
auto_0445,where do they talk about could have sunk when they'd?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,38,109.36,113.76,3,auto_seed_positive
auto_0445,where do they talk about could have sunk when they'd?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,10,25.54,26.48,1,auto_negative_same_video
auto_0445,where do they talk about could have sunk when they'd?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,377,790.12,792.12,0,auto_negative_other_video
auto_0445,where do they talk about could have sunk when they'd?,natural_search,en,30Min,228,672.44,674.36,0,auto_negative_other_video
auto_0446,me all that being,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,38,109.36,113.76,3,auto_seed_positive
auto_0446,me all that being,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,3,10.46,12.96,1,auto_negative_same_video
auto_0446,me all that being,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,198,499.3,501.2,0,auto_negative_other_video
auto_0446,me all that being,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,89,277.82000000000005,279.78,0,auto_negative_other_video
auto_0447,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,27,72.08,77.42,3,auto_seed_positive
auto_0447,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,40,117.86,120.94,1,auto_negative_same_video
auto_0447,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,344,1160.68,1165.9,0,auto_negative_other_video
auto_0447,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Comedy 2,103,218.16000000000003,219.04,0,auto_negative_other_video
auto_0448,God knows that little,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,27,72.08,77.42,3,auto_seed_positive
auto_0448,God knows that little,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,19,56.48,56.74,1,auto_negative_same_video
auto_0448,God knows that little,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,110,317.28,321.02,0,auto_negative_other_video
auto_0448,God knows that little,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,157,447.52000000000004,453.12,0,auto_negative_other_video
auto_0449,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,27,72.08,77.42,3,auto_seed_positive
auto_0449,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,5,15.96,16.76,1,auto_negative_same_video
auto_0449,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Johan Sverdrup – System 18 – Havbunnsbrønner og,15,65.42,68.3,0,auto_negative_other_video
auto_0449,"where do they talk about Well, believe Catholic Church that?",natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,6,21.12,23.5,0,auto_negative_other_video
auto_0450,God knows that little,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,27,72.08,77.42,3,auto_seed_positive
auto_0450,God knows that little,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,35,103.72,104.94,1,auto_negative_same_video
auto_0450,God knows that little,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,191,476.14,477.56,0,auto_negative_other_video
auto_0450,God knows that little,exact_keyword,en,David Pogue- Simplicity sells - TED Talk,81,455.12,462.56,0,auto_negative_other_video
auto_0451,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,13,31.7,36.74,3,auto_seed_positive
auto_0451,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,20,56.74,57.84,1,auto_negative_same_video
auto_0451,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,45,187.28,190.44,0,auto_negative_other_video
auto_0451,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,289,820.4,821.04,0,auto_negative_other_video
auto_0452,means that you've reached,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,13,31.7,36.74,3,auto_seed_positive
auto_0452,means that you've reached,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,29,81.14,83.78,1,auto_negative_same_video
auto_0452,means that you've reached,exact_keyword,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,601,1250.16,1251.54,0,auto_negative_other_video
auto_0452,means that you've reached,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,85,229.24,229.64,0,auto_negative_other_video
auto_0453,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,13,31.7,36.74,3,auto_seed_positive
auto_0453,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Julia Sweeney- Letting go of God - TED Talk,12,30.6,31.58,1,auto_negative_same_video
auto_0453,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,28,131.84,137.2,0,auto_negative_other_video
auto_0453,"where do they talk about Well, yes, more importantly, being?",natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,368,1245.1,1248.16,0,auto_negative_other_video
auto_0454,means that you've reached,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,13,31.7,36.74,3,auto_seed_positive
auto_0454,means that you've reached,exact_keyword,en,Julia Sweeney- Letting go of God - TED Talk,29,81.14,83.78,1,auto_negative_same_video
auto_0454,means that you've reached,exact_keyword,en,video1,145,439.28,441.8,0,auto_negative_other_video
auto_0454,means that you've reached,exact_keyword,en,30Min,233,685.92,689.92,0,auto_negative_other_video
auto_0455,where do they talk about play young doctor bunch rock?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,19,102.44,109.78,3,auto_seed_positive
auto_0455,where do they talk about play young doctor bunch rock?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,9,55.92,57.7,1,auto_negative_same_video
auto_0455,where do they talk about play young doctor bunch rock?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,145,411.72,413.58,0,auto_negative_other_video
auto_0455,where do they talk about play young doctor bunch rock?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,101,283.46,287.4,0,auto_negative_other_video
auto_0456,stars who were traveling,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,19,102.44,109.78,3,auto_seed_positive
auto_0456,stars who were traveling,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,34,157.52,161.16,1,auto_negative_same_video
auto_0456,stars who were traveling,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,102,258.1,258.42,0,auto_negative_other_video
auto_0456,stars who were traveling,exact_keyword,en,Comedy 2,24,52.24,53.4,0,auto_negative_other_video
auto_0457,where do they talk about play young doctor bunch rock?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,19,102.44,109.78,3,auto_seed_positive
auto_0457,where do they talk about play young doctor bunch rock?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,25,122.88,126.08,1,auto_negative_same_video
auto_0457,where do they talk about play young doctor bunch rock?,natural_search,en,Majora Carter- Greening the ghetto - TED Talk,294,877.7,880.54,0,auto_negative_other_video
auto_0457,where do they talk about play young doctor bunch rock?,natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,264,872.78,876.34,0,auto_negative_other_video
auto_0458,stars who were traveling,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,19,102.44,109.78,3,auto_seed_positive
auto_0458,stars who were traveling,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,29,137.34,141.2,1,auto_negative_same_video
auto_0458,stars who were traveling,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,344,975.4,980.16,0,auto_negative_other_video
auto_0458,stars who were traveling,exact_keyword,en,video1,23,67.12,68.54,0,auto_negative_other_video
auto_0459,where do they talk about because horror these pictures will?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,7,43.7,52.94,3,auto_seed_positive
auto_0459,where do they talk about because horror these pictures will?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,21,111.26,113.6,1,auto_negative_same_video
auto_0459,where do they talk about because horror these pictures will?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,250,835.44,835.58,0,auto_negative_other_video
auto_0459,where do they talk about because horror these pictures will?,natural_search,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,347,851.5999999999999,852.18,0,auto_negative_other_video
auto_0460,the uplifting quality of,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,7,43.7,52.94,3,auto_seed_positive
auto_0460,the uplifting quality of,exact_keyword,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,18,98.66,102.44,1,auto_negative_same_video
auto_0460,the uplifting quality of,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,297,883.2,886.64,0,auto_negative_other_video
auto_0460,the uplifting quality of,exact_keyword,en,Majora Carter- Greening the ghetto - TED Talk,164,486.88,488.1,0,auto_negative_other_video
auto_0461,where do they talk about because horror these pictures will?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,7,43.7,52.94,3,auto_seed_positive
auto_0461,where do they talk about because horror these pictures will?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,30,141.38,143.46,1,auto_negative_same_video
auto_0461,where do they talk about because horror these pictures will?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,317,1048.32,1050.6,0,auto_negative_other_video
