Filename	Start_Time	Text
video1.mp4	00:09:52	have a 50% HIV-AIDS rate.
video1.mp4	00:09:55	And that's not because they're promiscuous.
video1.mp4	00:09:58	It's because there's no knowledge.
video1.mp4	00:10:00	And so we decided to look at the idea of sports
video1.mp4	00:10:02	and create a youth sports center that doubled as an HIV-AIDS outreach center.
video1.mp4	00:10:07	And the coaches of the girls' team were also trained doctors.
video1.mp4	00:10:11	So that there would be a very slow way of developing confidence in healthcare.
video1.mp4	00:10:18	And we picked nine finalists.
video1.mp4	00:10:21	And then those nine finalists were distributed throughout the entire region.
video1.mp4	00:10:25	And then the community picked their design.
video1.mp4	00:10:27	They said, this is our design.
video1.mp4	00:10:29	Because it's not only about engaging a community.
video1.mp4	00:10:31	It's about empowering a community.
video1.mp4	00:10:33	And about getting them to be a part of the rebuilding process.
video1.mp4	00:10:38	So the winning design is here.
video1.mp4	00:10:41	And then, of course, we actually go and work with the community and the clients.
video1.mp4	00:10:45	So this is the designer.
video1.mp4	00:10:46	He's out there working with the first ever.
video1.mp4	00:10:47	Women's soccer team in KwaZulu-Natal.
video1.mp4	00:10:51	Sia Temba.
video1.mp4	00:10:52	And they can tell it better.
video1.mp4	00:11:17	Well, my name is Sisi Mkwanzi.
video1.mp4	00:11:19	I work at the Africa Center.
video1.mp4	00:11:20	I'm the IT user consultant.
video1.mp4	00:11:22	And I'm also the national football player for South Africa, Wanyana Wanyana.
video1.mp4	00:11:27	And I also play in the Vodacom League for the team called Beaster Tits.
video1.mp4	00:11:33	Which has now changed to Sia Temba.
video1.mp4	00:11:37	This is our home ground.
video1.mp4	00:11:39	So I'm going to show that later because I'm running out of time.
video1.mp4	00:11:42	I can see Chris looking at me slyly.
video1.mp4	00:11:46	This was a connection.
video1.mp4	00:11:47	Just a meeting with somebody who wanted to develop Africa's first telemedicine center in Tanzania.
video1.mp4	00:11:53	And we met literally a couple of months ago.
video1.mp4	00:11:56	We've already developed a design.
video1.mp4	00:11:57	The team is over there working in partnership.
video1.mp4	00:11:59	This was a matchmaking thanks to a couple of Tedsters.
video1.mp4	00:12:03	Son, Cheryl Heller, and Andrew Zoli who connected me with this amazing African woman.
video1.mp4	00:12:09	And we start construction in June.
video1.mp4	00:12:11	And it will be opened by Ted Global.
video1.mp4	00:12:12	So when you come to Ted Global, you can check it out.
video1.mp4	00:12:15	But what we're known probably most of you know.
video1.mp4	00:12:17	What we're known most for is dealing with disasters and development.
video1.mp4	00:12:19	And we've been involved in a lot of issues such as the tsunami.
video1.mp4	00:12:25	And also things like Hurricane Katrina.
video1.mp4	00:12:28	This is a $370 shelter that can be easily assembled.
video1.mp4	00:12:35	This is a community designed community center.
video1.mp4	00:12:41	And what that means is we actually live and work with the community.
video1.mp4	00:12:44	And they're part of the design process.
video1.mp4	00:12:49	The kids actually get involved in mapping out where the community center should be.
video1.mp4	00:12:55	And then eventually the community is actually, through skills training, end up building the building with us.
video1.mp4	00:13:01	Here is another school.
video1.mp4	00:13:03	This is what the UN gave these guys for six months.
video1.mp4	00:13:06	It's 12 plastic tarps.
video1.mp4	00:13:08	This was in August.
video1.mp4	00:13:09	This was the replacement that's supposed to last for two years.
video1.mp4	00:13:12	When the rain comes down, you can't build it.
video1.mp4	00:13:13	You can't hear a thing.
video1.mp4	00:13:14	And in the summer it's about 140 degrees inside.
video1.mp4	00:13:17	So we said, if the rain is coming down, let's get fresh water.
video1.mp4	00:13:20	So every one of our schools have rainwater collection systems.
video1.mp4	00:13:24	Very low cost.
video1.mp4	00:13:26	Three classrooms and rainwater collection is $5,000.
video1.mp4	00:13:30	This was raised by hot chocolate sales in Atlanta.
video1.mp4	00:13:35	It's built by the parents of the kids.
video1.mp4	00:13:37	The kids are out there on site building the buildings.
video1.mp4	00:13:40	And it opened a couple of weeks ago.
video1.mp4	00:13:42	And there's 600 kids that are now using it.
video1.mp4	00:13:43	They're using the schools.
video1.mp4	00:13:51	So disaster hits home.
video1.mp4	00:13:54	We see the bad stories on CNN and Fox and all that.
video1.mp4	00:13:59	But we don't see the good stories.
video1.mp4	00:14:00	Here is a community that got together.
video1.mp4	00:14:02	And they said no to waiting.
video1.mp4	00:14:05	They formed a partnership, a diverse partnership of players, to actually map out East Biloxi, to figure out who's getting involved.
video1.mp4	00:14:12	We've had over 1,500 volunteers.
video1.mp4	00:14:13	We've had over 1,500 volunteers rebuilding, rehabbing homes.
video1.mp4	00:14:16	Figuring out what FEMA regulations are.
video1.mp4	00:14:19	Not waiting for them to dictate to us how you should rebuild.
video1.mp4	00:14:23	Working with residents.
video1.mp4	00:14:24	Getting them out of their homes so they don't get ill.
video1.mp4	00:14:27	This is what they're cleaning up on their own.
video1.mp4	00:14:31	Designing housing.
video1.mp4	00:14:32	This house is going to go in a couple of weeks.
video1.mp4	00:14:34	This is a rehabbed home done in four days.
video1.mp4	00:14:37	This is a utility room for a woman who's on a walker.
video1.mp4	00:14:42	She's 70 years old.
video1.mp4	00:14:43	This is what FEMA gave her.
video1.mp4	00:14:45	600 bucks.
video1.mp4	00:14:46	It happened two days ago.
video1.mp4	00:14:48	We put together very quickly a washroom.
video1.mp4	00:14:51	It's built.
video1.mp4	00:14:51	It's running.
video1.mp4	00:14:52	And she just started a business today where she's washing other people's clothes.
video1.mp4	00:14:56	This is Chandra and the Calhouns.
video1.mp4	00:14:59	They're photographers who had documented the Lower Knights for the last 40 years.
video1.mp4	00:15:04	That was their home.
video1.mp4	00:15:05	And these are the photographs they took.
video1.mp4	00:15:06	And we're helping working with them to create a new building.
video1.mp4	00:15:10	Projects we've done.
video1.mp4	00:15:12	Projects we've been a part of.
video1.mp4	00:15:14	Support.
video1.mp4	00:15:15	Why don't aid agencies do this?
video1.mp4	00:15:18	This is the UN tent.
video1.mp4	00:15:21	This is the new UN tent.
video1.mp4	00:15:23	Just introduced this year.
video1.mp4	00:15:24	Quick to assemble.
video1.mp4	00:15:26	It's got a flap.
video1.mp4	00:15:27	That's the invention.
video1.mp4	00:15:29	It took 20 years to design this and get it implemented in the field.
video1.mp4	00:15:34	I was 12 years old.
video1.mp4	00:15:36	There's a problem here.
video1.mp4	00:15:39	Luckily we're not alone.
video1.mp4	00:15:41	There are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work.
video1.mp4	00:15:54	More hemp houses.
video1.mp4	00:15:55	It's a theme in Japan apparently.
video1.mp4	00:15:57	I'm not sure what they're smoking.
video1.mp4	00:16:02	This is a grip clip designed by somebody who said all you need is some way to attach membrane structures to physical supports.
video1.mp4	00:16:13	This guy designed for NASA is now doing housing.
video1.mp4	00:16:19	I'm going to whip through this quickly because I know I've got only a couple of minutes.
video1.mp4	00:16:25	So this is all done in the last two years.
video1.mp4	00:16:27	I showed you something that took 20 years to do.
video1.mp4	00:16:30	And this is just a selection of things that were built in the last couple of years.
video1.mp4	00:16:35	From Brazil to India.
video1.mp4	00:16:38	Mexico.
video1.mp4	00:16:40	Alabama.
video1.mp4	00:16:44	China.
video1.mp4	00:16:47	Israel.
video1.mp4	00:16:47	Palestine.
video1.mp4	00:16:50	Vietnam.
video1.mp4	00:16:51	The average age of a designer who gets involved in this project is 32.
video1.mp4	00:16:55	That's how old I am.
video1.mp4	00:16:57	So it's a young...
video1.mp4	00:17:00	I just have to stop here because Arup is in the room and this is the best designed toilet in the world.
video1.mp4	00:17:05	If you're ever, ever in India, go use this toilet.
video1.mp4	00:17:09	Chris Lubicam will tell you why.
video1.mp4	00:17:11	I'm sure that's how he wanted to spend the party.
video1.mp4	00:17:14	But...
video1.mp4	00:17:19	But the future is not going to be the skyscraping cities of New York.
video1.mp4	00:17:23	But this.
video1.mp4	00:17:23	And when you look at this, you see crisis.
video1.mp4	00:17:26	What I see is many, many inventors.
video1.mp4	00:17:29	One billion people live in abject poverty.
video1.mp4	00:17:32	We hear about them all the time.
video1.mp4	00:17:33	Four billion live in growing but fragile economies.
video1.mp4	00:17:37	One in seven...
video1.mp4	00:17:38	Seven live in unplanned settlements.
video1.mp4	00:17:40	If we do nothing about the housing crisis that's about to happen,
video1.mp4	00:17:43	in 20 years, one in three people will live in an unplanned settlement or a refugee camp.
video1.mp4	00:17:48	Look left, look right, one of you will be there.
video1.mp4	00:17:52	How do we improve the living standards of five billion people?
video1.mp4	00:17:55	With ten million solutions.
video1.mp4	00:17:58	So I wish to develop a community that actively embraces innovative and sustainable design
video1.mp4	00:18:03	to improve the living conditions for everyone.
video1.mp4	00:18:06	Wait a sec. Wait a sec. Come on.
video1.mp4	00:18:08	That's your wish?
video1.mp4	00:18:09	That's my wish.
video1.mp4	00:18:10	That's his wish!
video1.mp4	00:18:24	We started Architects for Humanity with $700 and a website.
video1.mp4	00:18:28	So Chris somehow decided to give me $100,000.
video1.mp4	00:18:32	So why not this many people?
video1.mp4	00:18:36	Open source architecture is different.
video1.mp4	00:18:38	It's the way to go.
video1.mp4	00:18:38	You have a diverse community of participants.
video1.mp4	00:18:41	And we're not just talking about inventors and designers,
video1.mp4	00:18:44	but we're talking about the funding model.
video1.mp4	00:18:46	My role is not as a designer.
video1.mp4	00:18:48	It's as a conduit between the design world and the humanitarian world.
video1.mp4	00:18:52	And what we need is something that replicates me globally
video1.mp4	00:18:56	because I haven't slept in seven years.
video1.mp4	00:19:02	Secondly, what will this thing be?
video1.mp4	00:19:05	Designers want to respond to issues of humanitarian crisis.
video1.mp4	00:19:08	But they don't want some company in the West taking their idea
video1.mp4	00:19:12	and basically profiting from it.
video1.mp4	00:19:14	So Creative Commons has developed the developing nations license.
video1.mp4	00:19:18	And what that means is that a designer can...
video1.mp4	00:19:20	The Sia Temba project I showed was the first ever building
video1.mp4	00:19:24	to have a Creative Commons license on it.
video1.mp4	00:19:26	As soon as that is built,
video1.mp4	00:19:29	anyone in Africa or any developing nation
video1.mp4	00:19:32	can take the construction documents and replicate it for free.
video1.mp4	00:19:40	So why not allow designers the opportunity to do this
video1.mp4	00:19:44	but still protecting their rights here?
video1.mp4	00:19:46	We want to have a community where you can upload ideas
video1.mp4	00:19:50	and those ideas can be tested in earthquake, in flood,
video1.mp4	00:19:54	in all sorts of austere environments.
video1.mp4	00:19:57	The reason that's important is I don't want to wait
video1.mp4	00:20:00	for the next Katrina to find out if my house works.
video1.mp4	00:20:03	That's too late. We need to do it now.
video1.mp4	00:20:06	So doing that globally, and I think that's what we're doing,
video1.mp4	00:20:08	and I want this whole thing to work multilingually.
video1.mp4	00:20:13	When you look at the face of an architect,
video1.mp4	00:20:15	most people think a gray-haired white guy.
video1.mp4	00:20:17	I don't see that. I see the face of the world.
video1.mp4	00:20:20	So I want everyone from all over the planet
video1.mp4	00:20:22	to be able to be a part of this design and development.
video1.mp4	00:20:26	The idea of needs-based competitions,
video1.mp4	00:20:28	XPRIZE for the other 98%, if you want to call it that.
video1.mp4	00:20:32	We also want to look at ways of matchmaking
video1.mp4	00:20:35	and putting funding partners together.
video1.mp4	00:20:37	And the idea is,
video1.mp4	00:20:38	the idea of integrating manufacturers,
video1.mp4	00:20:40	fab labs in every country.
video1.mp4	00:20:41	When I hear about the $100 laptop
video1.mp4	00:20:43	and it's going to educate every child,
video1.mp4	00:20:45	educate every designer in the world.
video1.mp4	00:20:47	Put one in every favela, every slum settlement.
video1.mp4	00:20:51	Because you know what? Innovation will happen.
video1.mp4	00:20:54	And I need to know that. It's called the leap back.
video1.mp4	00:20:56	We talk about leapfrog technologies.
video1.mp4	00:20:58	I write with world changing, and the one thing
video1.mp4	00:21:00	we've been talking about is I learn more on the ground
video1.mp4	00:21:03	than I've ever learned here.
video1.mp4	00:21:04	So let's take those ideas, adapt them,
video1.mp4	00:21:06	and we can use them.
video1.mp4	00:21:10	These ideas are supposed to have adaptable.
video1.mp4	00:21:14	They're allowed to be, they should have the potential
video1.mp4	00:21:16	for evolution. They should be developed by every nation
video1.mp4	00:21:19	on the world and useful for every nation on the world.
video1.mp4	00:21:23	What will it take? There should be a sheet.
video1.mp4	00:21:25	I don't have time to read this because I'm going to be yanked off.
video1.mp4	00:21:29	Just leave it up for a sec.
video1.mp4	00:21:30	Okay. Well, what will it take?
video1.mp4	00:21:32	You guys are smart.
video1.mp4	00:21:35	So it's going to take,
video1.mp4	00:21:36	it's going to take a lot of computing power.
video1.mp4	00:21:38	Because I want this, I want the idea that any laptop
video1.mp4	00:21:40	anywhere in the world can plug into the system
video1.mp4	00:21:42	and be able to not only participate in developing
video1.mp4	00:21:45	these designs, but utilize the designs.
video1.mp4	00:21:48	Also a process of reviewing the designs.
video1.mp4	00:21:51	I want every Arab engineer in the world to check
video1.mp4	00:21:54	and make sure that we're doing stuff that's standing
video1.mp4	00:21:56	because those guys are the best in the world.
video1.mp4	00:21:59	Plug.
video1.mp4	00:22:01	And so, you know, I want these, and I just should note,
video1.mp4	00:22:05	I have two things.
video1.mp4	00:22:06	I have two laptops, and one of them is there.
video1.mp4	00:22:08	And that has 3,000 designs on it.
video1.mp4	00:22:11	If I drop that laptop, what happens?
video1.mp4	00:22:15	So it's important to have these proven ideas put up there,
video1.mp4	00:22:18	easy to use, easy to get a hold of.
video1.mp4	00:22:24	My mom once said there's nothing worse than being
video1.mp4	00:22:26	all mouth and no trousers.
video1.mp4	00:22:29	I'm fed up of talking about making change.
video1.mp4	00:22:32	You only make it by doing it.
video1.mp4	00:22:34	We've changed FEMA guidelines.
video1.mp4	00:22:37	We've changed public policy.
video1.mp4	00:22:38	We've changed international response
video1.mp4	00:22:40	based on building things.
video1.mp4	00:22:43	So for me, it's important that we create a real conduit
video1.mp4	00:22:46	for innovation, and that it's free innovation.
video1.mp4	00:22:49	Think of free culture.
video1.mp4	00:22:50	This is free innovation.
video1.mp4	00:22:54	Somebody said this a couple of years back.
video1.mp4	00:22:58	I will give points for those who know it,
video1.mp4	00:23:00	but I think the man was,
video1.mp4	00:23:04	maybe 25 years too early.
video1.mp4	00:23:06	So let's do it.
video1.mp4	00:23:09	Thank you.
video1.mp4	00:23:12	That was awesome.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:06	Testseparatoren blir brukt til oppstart av nye brønner og brønntesting.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:10	Når den blir brukt til oppstart av nye brønner kan oljen sendes direkte til oljeeksport,
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:16	mens når den brukes til brønntesting blir oljen ledet inn i prosessen.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:21	Separatoren har også en sandfelle på innløpsrøret som brukes for å verifisere sanddetektorene samt sjekke for eventuell sandproduksjon.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:30	I tillegg til produksjon og testmanifold har P2 en transfermanifold.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:36	Denne manifolden brukes til å overføre væske til P1 for å holde Flowlines varme under P2-nedstenging,
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:44	eller for å overføre olje fra DP til P2.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:49	Det er lagt opp for jetting av første trinn, andre trinn og testseparator på begge plattformene,
Johan Sverdrup - System 20 - Separasjon og.mp4	00:06:55	da det vil legge seg sand i bunnen av separatoren over tid.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:07:00	Jettevann tas ut fra System 44 og pumpes inn i dyser i separatorene.
Johan Sverdrup - System 20 - Separasjon og.mp4	00:07:07	Vann og sand dreneres tilbake til System 44 for sandbehandling.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:00	Her ser du hele oljeeksportsystemet på Johan Sverdrup som er lokalisert på følgende plattform.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:10	P1, P2 og RP.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:17	Oljeeksport og målesystemene er plassert over disse tre plattformene, hvor oljen distribueres og måles på prosessplattformene P1 og P2, men eksporteres til mangstad fra reiserplattformen RP.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:33	På P1 pumpes den stabiliserte oljen fra tredjetrinseparatorene med hver sin boosterpumpe, der en pumpe er i drift og en er i standby per olje.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:46	Oljen pumpes via oljeeksportmålestasjonen, for den går videre til RP-plattformen via båreplattformen DP.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:00:57	Målestasjonen består av to strømningsmålere i serie.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:01	I forkant av målestasjonen er det også et avtak til et prøvekabinett som analyserer densitet og vanninnhold, og som inneholder et manuelt prøvepunkt.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:12	Oljen pumpes over til RP.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:14	Da den skjøles ned i eksportskjølene i forkant av eksportledningen til mangstad.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:21	Begge skjølene skal være i drift, men det er mulig å ta en ut for vedlikehold ved bruk av en felles omløpslinje uten at det skal påvirke produksjonen.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:32	Det er viktig at oljen ikke skjøles for mye ned, da det kan føre til vokstdannelse.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:39	Vokstdannelsetemperaturen er estimert til 37 grader Celsius med en smeltetemperatur.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:44	Oljen skal være på 56 grader.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:47	Ved lav produksjon kan boosterpumpene brukes til å eksportere oljen direkte til eksportmanifagelen.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:01:55	I et slikt tilfelle skal omløpslinjen over eksportpumpene benyttes, samt at smørolje og tetningssystemet til eksportpumpene må være i gang.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:07	Omløpslinjen har en kapasitet på 16 000 standard kubikmeter i døgnet,
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:11	som tilsvarer omtrent 2 eller 3 kubikmeter.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:14	Oljen skal være på 32 grader Celsius med brønner.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:16	På P2 pumpes den stabiliserte oljen fra 30-trinnseparator med en av boosterpumpene, der en pumpe er i drift og en er i reserve.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:27	Oljen blir utdannelig trykket opp av eksportpumpene før den går gjennom oljeeksportmålestasjonen og videre til RP.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:36	Målestasjonen består av en enkel strømningsmåler.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:39	I forkant av målestasjonen er det også et avtak til tetthetsmålestasjonen,
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:47	B21JX002, som analyserer densitet og vanninnhold, og som også inneholder et manuelt prøvepunkt.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:02:55	Ved lav produksjon sirkuleres oljen fra eksportpumpene tilbake til 30-trinnseparator gjennom resirkulasjonskjøleren.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:03:05	For å vedlikeholde rørledningen mot Mongstad er det planlagt å sende PIG fra RP-plattform til Mongstad ved behov.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:03:14	PIG-sluse?
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:03:14	PIG-slusen er plassert på RP og kan sende PIG under full oljeproduksjon.
Johan Sverdrup - System 21_30 – Oljeeksport og.mp4	00:03:21	Trykk på «Neste» for å gå videre.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:00	Det finnes to gassløftsystemer på Johansverdruk.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:05	Et på DP for tørre brønner, og et på RP mot subsiden.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:11	Her ser du gassløftsystemet for tørre brønner, lokalisert på DP.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:17	Gassløftsystemet er koblet mot gaseksporterøret som går fra P1 til RP.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:23	Hensikten med systemet er å forsyne gass til gassløftsystemet på produksjonsbrønnene.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:31	Injeksjoner av gass i brønnstrømmen reduserer tettheten og dermed tyngden av medier i brønnen.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:39	System 26 er designet slik at en kan injisere gass i brønn 9 og 10 hvis gaseksporterøret til kåreste ikke er tilgjengelig.
Johan Sverdrup - System 26 Gassløft.mp4	00:00:49	I system 26 reduseres gassstrykket til under 202 bar g, da dette er maksimalt trykk som tetningen mot reservaret i Anulis A tåler.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:02	Gassløftsystemet er designet for 30 produksjonsbrønner.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:07	Det er installert utstyr for måling av total mengde gass som brukes til gassløft og mengde gass som brukes til gassløft i hver brønn.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:17	Her ser du gassløftsystemet for subsidbrønnene lokalisert på RP.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:22	Gassen kommer over bro for P2 og ledes til gaseksport og eller gassløft eller gassinspeksjon.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:30	Gassen kommer tilbake til gasinjeksjonsmanifold.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:33	Gassløftsystemet på RP er et kombinert gassløft- og gasinjeksjonssystem som leverer gass fra RP til subsid via tre stykk rørledninger.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:44	Fra gassløft eller gassinjeksjonsmanifold blir gassen avrutet til de tre gassrørledningene som går mot subsid.
Johan Sverdrup - System 26 Gassløft.mp4	00:01:51	Hver av disse linjene er utstyrt med trykkkontrollvitiler som enten kan opprettholde trykket i manifold,
Johan Sverdrup - System 26 Gassløft.mp4	00:01:57	eller styre trykket i rørledningen.
Johan Sverdrup - System 26 Gassløft.mp4	00:02:02	Det er laget til et system som gjør det mulig å hente gass fra gassrørledningen som går fra brønnramme O, P eller Q,
Johan Sverdrup - System 26 Gassløft.mp4	00:02:10	som kan brukes til trykkutligning av gaseksport stengeventil.
Johan Sverdrup - System 26 Gassløft.mp4	00:02:15	Det er også tilrettelegt for temporære sluser som kan både sende og motta pigger dersom det skulle bli behov.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:00	Her ser du hele gasseksportsystemet på Johan Sveidrup, som er lokalisert på plattformen RP.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:08	Systemet er hovedsakelig delt inn i eksport av gass til Kårstø og import av gass fra eksportrørledningen for opptrykking av anleggene.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:18	Gassen for eksport komprimeres i fjerde trinns kompressor på P1, før det går videre til RP via DP.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:26	Tilsvarende kommer det gass fra kompressoren på P2 over til RP.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:33	Noe av gassen vil bli tatt ut til bruk av gassinjeksjon eller gassløft på DP og eller subsea via RP, mens overskuddet eksporteres til Kårstø via eksportrørledningen, som er knyttet opp mot statpipe.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:48	Systemet er utstyrt med en fiskal målestasjon.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:52	Her måles og analyseres gassen fra Kårstø.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:00:55	Det er også utstyrt med en fiskal målestasjon for å sikre at gasskvaliteten er i henhold til eksportspesifikasjonene.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:00	For å trykke opp Johans Veidrup-feltet i forbindelse med oppstart av trykkavlastet plattform, er det mulig å importere gass fra eksportrørledningen til både P1 og P2.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:12	Den importerte gassen må gjennom en fiskal målestasjon, som måler mengden som importeres tilbake, da denne gassen allerede er solgt og må betales for.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:22	Under opptrykking vil det oppstå lavetid.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:25	Det er også mulig å importe gass fra en ekstra kjøretemperatur, og det er derfor behov for å varme opp gassen.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:28	Gassen varmes opp ved hjelp av importgassvarmer.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:34	Rørledningen er utstyrt med en subsurface isolasjonsventil, som står på havbunnen ca. 100 meter fra plattformen.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:43	Isolasjonsventilen skal stenge og beskytte plattformen mot tilbakestrømming av gass ved brudd i stigerøret.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:50	Systemet har også en piggsluise som benyttes for velikehold av stigerør og gaseksportrør.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:01:56	Det er ikke planlagt regelmessig pigging av gaseksportrørledningen.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:02:01	Et typisk intervall for inspeksjonspigging vil være 10-15 år.
Johan Sverdrup - System 27 - Gasseksport og.mp4	00:02:05	Gass eksporterørledningen er utstyrt med en subsurface isolasjonsventil, som står på havbunnen ca. 100 meter fra plattformen.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:02	Her ser du hele vanninjeksjonssystemet på Johan Sverdrup, som er lokalisert på plattformen RP.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:12	Hensikten med vanninjeksjonssystemet er å
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:16	Forbedre utvinning av olje og gass ved å gi trykkstøtte til reservoaret.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:23	Redusere utslipp av olje til sjø ved å reinjisere produsert vann.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:30	Vanninjeksjonssystemet er fordelt mellom DP på grunn av injeksjonsbrønne og RP.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:37	Oksygenfrit sjøvann fra system 50 og behandlet produsert vann fra system 44, tilføres fra P1 og P2, formater vanninjeksjonssystem på RP.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:51	Vanninjeksjonssystemet består av to deler.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:00:54	En del som håndterer vann fra P1, og en del som håndterer vann fra P2.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:00	De to delene har en mulighet for sammenkobling nedstrømsinjeksjonspumpene.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:06	Oppstrøms er de to delene av systemet uavhengige.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:11	Pumper og distribusjonsmanifolder er plassert på RP.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:18	Det er en sjøvannsmanifold og en produsert vannsmanifold som distribuerer vannet for injeksjon på DP,
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:24	og i tillegg subsidbrønner i havbundsrammene E,
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:30	F,
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:30	G,
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:31	H,
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:32	P og Q.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:38	Vanninjeksjonssystemet er ikke sikkerhetskritisk, men det er kritisk for reservoirutvinning.
Johan Sverdrup - System 29 - Vanninjeksjon.mp4	00:01:44	Det er svært viktig å opprettholde god oppetid på disse pumpene for å sikre at planlagte årlige volymer av olje og gass blir utvinnet.
