video,segment_index,start_time,end_time,language,scene_id,text
video1,75,219.34,221.88,en,13,Because I believe there is no such thing as utopia.
video1,76,222.1,224.58,en,13,"All problems are local, all solutions are local."
video1,76,222.1,224.58,en,13,"All problems are local, all solutions are local."
video1,77,224.82,229.16,en,13,And that means somebody who's based in Mississippi
video1,77,224.82,229.16,en,13,And that means somebody who's based in Mississippi
video1,78,229.16,231.12,en,13,knows more about Mississippi than I do.
video1,78,229.16,231.12,en,13,knows more about Mississippi than I do.
video1,79,231.58,234.9,en,14,So what happened is we used Meetup
video1,79,231.58,234.9,en,14,So what happened is we used Meetup
video1,80,234.9,237.68,en,14,"and all these other kind of Internet tools,"
video1,80,234.9,237.68,en,14,"and all these other kind of Internet tools,"
video1,81,237.68,241.36,en,14,"and we ended up having 40 chapters starting up,"
video1,81,237.68,241.36,en,14,"and we ended up having 40 chapters starting up,"
video1,82,242.10000000000002,244.72,en,14,thousands of architects in 104 countries.
video1,82,242.10000000000002,244.72,en,14,thousands of architects in 104 countries.
video1,83,246.68,249.82,en,15,"So the bullet point, sorry, I never do a suit,"
video1,83,246.68,249.82,en,15,"So the bullet point, sorry, I never do a suit,"
video1,84,249.92,251.7,en,15,so I knew that I was going to take this off.
video1,84,249.92,251.7,en,15,so I knew that I was going to take this off.
video1,85,252.04,253.64,en,15,"Okay, because I'm going to do this very quick."
video1,85,252.04,253.64,en,15,"Okay, because I'm going to do this very quick."
video1,86,253.82,258.08,en,15,"So in the past seven years, this isn't just about nonprofit."
video1,86,253.82,258.08,en,15,"So in the past seven years, this isn't just about nonprofit."
video1,87,258.56,261.74,en,15,What it showed me is that there's a grassroots movement going on
video1,87,258.56,261.74,en,15,What it showed me is that there's a grassroots movement going on
video1,88,261.74,264.38,en,15,of socially responsible designers who really believe
video1,88,261.74,264.38,en,15,of socially responsible designers who really believe
video1,89,264.38,265.88,en,15,"that this world has got a lot smaller,"
video1,89,264.38,265.88,en,15,"that this world has got a lot smaller,"
video1,90,265.88,269.36,en,15,"and that we have the opportunity, not the responsibility,"
video1,90,265.88,269.36,en,15,"and that we have the opportunity, not the responsibility,"
video1,91,269.58,272.14,en,16,but the opportunity to really get involved in making change.
video1,91,269.58,272.14,en,16,but the opportunity to really get involved in making change.
video1,92,284.14,285.78,en,16,I'm adding that to my time.
video1,92,284.14,285.78,en,16,I'm adding that to my time.
video1,93,289.28,292.42,en,16,So what you don't know is we've got these thousands of designers
video1,93,289.28,292.42,en,16,So what you don't know is we've got these thousands of designers
video1,94,292.42,295.8,en,17,"working around the world, connected basically by a website,"
video1,94,292.42,295.8,en,17,"working around the world, connected basically by a website,"
video1,95,295.88,297.02,en,17,and we have a staff of three.
video1,95,295.88,297.02,en,17,and we have a staff of three.
video1,96,297.68,301.32,en,17,"By doing something, the fact that nobody told us we couldn't do it,"
video1,96,297.68,301.32,en,17,"By doing something, the fact that nobody told us we couldn't do it,"
video1,97,301.36,302.08,en,18,we did it.
video1,97,301.36,302.08,en,18,we did it.
video1,98,302.42,304.42,en,18,And so there's something to be said about Nao-Vitae.
video1,98,302.42,304.42,en,18,And so there's something to be said about Nao-Vitae.
video1,99,304.58,307.96,en,18,"So seven years later, we've developed so that we've got advocacy,"
video1,99,304.58,307.96,en,18,"So seven years later, we've developed so that we've got advocacy,"
video1,100,308.26,309.32,en,18,"instigation, and implementation."
video1,100,308.26,309.32,en,18,"instigation, and implementation."
video1,101,309.92,313.4,en,18,"We advocate for good design, not only through student workshops"
video1,101,309.92,313.4,en,18,"We advocate for good design, not only through student workshops"
video1,102,313.4,315.76,en,19,"and lectures and public forums, op-eds."
video1,102,313.4,315.76,en,19,"and lectures and public forums, op-eds."
video1,103,315.92,317.9,en,19,"We have a book on humanitarian work,"
video1,103,315.92,317.9,en,19,"We have a book on humanitarian work,"
video1,104,318.1,321.32,en,19,but also disaster mitigation and dealing with public policy.
video1,104,318.1,321.32,en,19,but also disaster mitigation and dealing with public policy.
video1,105,321.48,323.88,en,19,"We can talk about FEMA, but that's another talk."
video1,105,321.48,323.88,en,19,"We can talk about FEMA, but that's another talk."
video1,106,325.38,325.86,en,19,Instigation.
video1,106,325.38,325.86,en,19,Instigation.
video1,107,326.59999999999997,328.7,en,19,"Developing ideas with communities and NGOs,"
video1,107,326.59999999999997,328.7,en,19,"Developing ideas with communities and NGOs,"
video1,108,328.9,330.62,en,19,"doing open source design competitions,"
video1,108,328.9,330.62,en,19,"doing open source design competitions,"
video1,109,331.47999999999996,333.7,en,19,"referring, matchmaking with communities."
video1,109,331.47999999999996,333.7,en,19,"referring, matchmaking with communities."
video1,110,334.02,336.98,en,19,"And then implementing, actually going out there and doing the work,"
video1,110,334.02,336.98,en,19,"And then implementing, actually going out there and doing the work,"
video1,111,337.14,343.28,en,19,"because when you invent, it's never a reality until it's built."
video1,111,337.14,343.28,en,19,"because when you invent, it's never a reality until it's built."
video1,112,343.52,345.78,en,19,So it's really important that if we're designing
video1,112,343.52,345.78,en,19,So it's really important that if we're designing
video1,113,345.78,348.5,en,20,"and trying to create change, we build that change."
video1,113,345.78,348.5,en,20,"and trying to create change, we build that change."
video1,114,348.9,350.88,en,20,So here's a select number of projects.
video1,114,348.9,350.88,en,20,So here's a select number of projects.
video1,115,352.9,353.5,en,20,Kosovo.
video1,115,352.9,353.5,en,20,Kosovo.
video1,116,354.76,355.84,en,21,This is Kosovo.
video1,116,354.76,355.84,en,21,This is Kosovo.
video1,117,355.86,356.32,en,21,Kosovo in 99.
video1,117,355.86,356.32,en,21,Kosovo in 99.
video1,118,357.12,359.64,en,21,"We did an open design competition, like I said."
video1,118,357.12,359.64,en,21,"We did an open design competition, like I said."
video1,119,359.84,362.14,en,21,It led to a whole variety of ideas.
video1,119,359.84,362.14,en,21,It led to a whole variety of ideas.
video1,120,362.5,364.04,en,21,"And this wasn't about emergency shelter,"
video1,120,362.5,364.04,en,21,"And this wasn't about emergency shelter,"
video1,121,364.2,367.48,en,21,"but transitional shelter that would last five to ten years,"
video1,121,364.2,367.48,en,21,"but transitional shelter that would last five to ten years,"
video1,122,367.74,371.12,en,21,"that would be placed next to the land the resident lived in,"
video1,122,367.74,371.12,en,21,"that would be placed next to the land the resident lived in,"
video1,123,371.86,373.66,en,21,and that they would rebuild their own home.
video1,123,371.86,373.66,en,21,and that they would rebuild their own home.
video1,124,373.9,376.46,en,21,This wasn't imposing an architecture on a community.
video1,124,373.9,376.46,en,21,This wasn't imposing an architecture on a community.
video1,125,376.72,379.56,en,21,This was giving them the tools and the space
video1,125,376.72,379.56,en,21,This was giving them the tools and the space
video1,126,379.56,383.48,en,22,to allow them to rebuild and regrow the way they want to.
video1,126,379.56,383.48,en,22,to allow them to rebuild and regrow the way they want to.
video1,127,384.42,385.84,en,22,"We had, from that second year,"
video1,127,384.42,385.84,en,22,"We had, from that second year,"
video1,128,385.86,387.64,en,22,"a sublime to the ridiculous, but they worked."
video1,128,385.86,387.64,en,22,"a sublime to the ridiculous, but they worked."
video1,129,387.72,389.12,en,22,This is an inflatable hemp house.
video1,129,387.72,389.12,en,22,This is an inflatable hemp house.
video1,130,390.08000000000004,391.84,en,22,It was built. It works.
video1,130,390.08000000000004,391.84,en,22,It was built. It works.
video1,131,392.98,394.42,en,22,This is a shipping container.
video1,131,392.98,394.42,en,22,This is a shipping container.
video1,132,395.88,397.16,en,22,Built and works.
video1,132,395.88,397.16,en,22,Built and works.
video1,133,397.48,402.36,en,22,"And a whole variety of ideas that not only dealt with architectural building,"
video1,133,397.48,402.36,en,22,"And a whole variety of ideas that not only dealt with architectural building,"
video1,134,402.58,404.16,en,22,but also the issues of governance
video1,134,402.58,404.16,en,22,but also the issues of governance
video1,135,404.16,407.36,en,22,and the idea of creating communities through complex networks.
video1,135,404.16,407.36,en,22,and the idea of creating communities through complex networks.
video1,136,407.7,409.5,en,22,"So we've engaged not just designers,"
video1,136,407.7,409.5,en,22,"So we've engaged not just designers,"
video1,137,409.56,414.58,en,23,but also a whole variety of technology-based professionals.
video1,137,409.56,414.58,en,23,but also a whole variety of technology-based professionals.
video1,138,414.58,418.46,en,23,Using rubble from destroyed homes to create new homes.
video1,138,414.58,418.46,en,23,Using rubble from destroyed homes to create new homes.
video1,139,421.38,424.4,en,23,"Using straw bale construction, creating heat walls."
video1,139,421.38,424.4,en,23,"Using straw bale construction, creating heat walls."
video1,140,425.14,427.36,en,23,And then something remarkable happened in 1999.
video1,140,425.14,427.36,en,23,And then something remarkable happened in 1999.
video1,141,427.5,431.0,en,24,"We went to Africa, originally to look at the housing issue."
video1,141,427.5,431.0,en,24,"We went to Africa, originally to look at the housing issue."
video1,142,431.28,433.86,en,24,"Within three days, we realized the problem was not housing,"
video1,142,431.28,433.86,en,24,"Within three days, we realized the problem was not housing,"
video1,143,434.04,436.92,en,24,it was the growing pandemic of HIV-AIDS.
video1,143,434.04,436.92,en,24,it was the growing pandemic of HIV-AIDS.
video1,144,437.22,439.16,en,24,And it wasn't doctors telling us this.
video1,144,437.22,439.16,en,24,And it wasn't doctors telling us this.
video1,145,439.28,441.8,en,25,It was actual villages that we were staying with.
video1,145,439.28,441.8,en,25,It was actual villages that we were staying with.
video1,146,441.8,444.76,en,25,And so we came up with this bright idea
video1,146,441.8,444.76,en,25,And so we came up with this bright idea
video1,147,444.76,448.68,en,26,"that instead of getting people to walk 10, 15 kilometers to see doctors,"
video1,147,444.76,448.68,en,26,"that instead of getting people to walk 10, 15 kilometers to see doctors,"
video1,148,448.98,450.5,en,26,you get the doctors to the people.
video1,148,448.98,450.5,en,26,you get the doctors to the people.
video1,149,450.8,453.36,en,26,And we started engaging the medical community.
video1,149,450.8,453.36,en,26,And we started engaging the medical community.
video1,150,453.72,456.56,en,26,"And I thought, you know, we thought we were real bright sparks."
video1,150,453.72,456.56,en,26,"And I thought, you know, we thought we were real bright sparks."
video1,151,457.06,458.12,en,26,We've come up with this great idea.
video1,151,457.06,458.12,en,26,We've come up with this great idea.
video1,152,458.2,462.98,en,27,Mobile health clinics that can widely distribute throughout sub-Saharan Africa.
video1,152,458.2,462.98,en,27,Mobile health clinics that can widely distribute throughout sub-Saharan Africa.
video1,153,463.52,465.72,en,27,"And the community, the medical community there said,"
video1,153,463.52,465.72,en,27,"And the community, the medical community there said,"
video1,154,465.84,467.72,en,27,we've said this for the last decade.
video1,154,465.84,467.72,en,27,we've said this for the last decade.
video1,155,468.52,469.38,en,27,We know this.
video1,155,468.52,469.38,en,27,We know this.
video1,156,469.62,471.52,en,27,We just don't know how to show this.
video1,156,469.62,471.52,en,27,We just don't know how to show this.
video1,157,471.8,476.34,en,27,"So in a way, we had taken pre-existing needs and shown solutions."
video1,157,471.8,476.34,en,27,"So in a way, we had taken pre-existing needs and shown solutions."
video1,158,477.34000000000003,481.34,en,27,"And so, again, we had a whole variety of ideas that came in."
video1,158,477.34000000000003,481.34,en,27,"And so, again, we had a whole variety of ideas that came in."
video1,159,482.74,486.18,en,28,This one I personally love because the idea that architecture
video1,159,482.74,486.18,en,28,This one I personally love because the idea that architecture
video1,160,486.18,488.9,en,29,is not just about solutions but about raising awareness.
video1,160,486.18,488.9,en,29,is not just about solutions but about raising awareness.
video1,161,489.38,491.42,en,29,This is a Kanaf clinic.
video1,161,489.38,491.42,en,29,This is a Kanaf clinic.
video1,162,491.74,494.5,en,29,You get seed and you grow it in a plot of land.
video1,162,491.74,494.5,en,29,You get seed and you grow it in a plot of land.
video1,163,494.82,498.66,en,29,"And then once, and it grows 14 feet in a month."
video1,163,494.82,498.66,en,29,"And then once, and it grows 14 feet in a month."
video1,164,498.78,501.48,en,29,"And on the fourth week, the doctors come and they mow out an area."
video1,164,498.78,501.48,en,29,"And on the fourth week, the doctors come and they mow out an area."
video1,165,501.8,503.56,en,29,And they put a tensile structure on the top.
video1,165,501.8,503.56,en,29,And they put a tensile structure on the top.
video1,166,503.84,510.02,en,29,"And when the doctors have finished treating and seeing patients and villagers,"
video1,166,503.84,510.02,en,29,"And when the doctors have finished treating and seeing patients and villagers,"
video1,167,510.36,512.04,en,29,you cut down the clinic and you eat it.
video1,167,510.36,512.04,en,29,you cut down the clinic and you eat it.
video1,168,512.1,513.18,en,29,It's an eat-your-own-clinic.
video1,168,512.1,513.18,en,29,It's an eat-your-own-clinic.
video1,169,513.36,517.36,en,29,"So it's dealing with the fact that if you have AIDS,"
video1,169,513.36,517.36,en,29,"So it's dealing with the fact that if you have AIDS,"
video1,170,517.48,519.16,en,30,you also need to have nutrition rates.
video1,170,517.48,519.16,en,30,you also need to have nutrition rates.
video1,171,519.32,523.92,en,30,And the idea of nutrition is as important as getting antiretrovirals out there.
video1,171,519.32,523.92,en,30,And the idea of nutrition is as important as getting antiretrovirals out there.
video1,172,524.04,526.24,en,31,"So, you know, it was a serious solution."
video1,172,524.04,526.24,en,31,"So, you know, it was a serious solution."
video1,173,527.32,528.3,en,31,This one I love.
video1,173,527.32,528.3,en,31,This one I love.
video1,174,528.4,529.92,en,31,The idea is it's not just a clinic.
video1,174,528.4,529.92,en,31,The idea is it's not just a clinic.
video1,175,529.92,530.96,en,31,It's a community center.
video1,175,529.92,530.96,en,31,It's a community center.
video1,176,531.08,535.44,en,31,This looked at setting up trade routes and economic engines within the community
video1,176,531.08,535.44,en,31,This looked at setting up trade routes and economic engines within the community
video1,177,535.44,537.16,en,31,so it can be a self-sustaining project.
video1,177,535.44,537.16,en,31,so it can be a self-sustaining project.
video1,178,537.68,539.76,en,31,Every one of these projects is sustainable.
video1,178,537.68,539.76,en,31,Every one of these projects is sustainable.
video1,179,540.46,543.54,en,31,That's not because I'm a tree-hugging green person.
video1,179,540.46,543.54,en,31,That's not because I'm a tree-hugging green person.
video1,180,543.76,547.42,en,31,"It's because when you live on $4 a day, you're living on survival."
video1,180,543.76,547.42,en,31,"It's because when you live on $4 a day, you're living on survival."
video1,181,547.6,549.1,en,31,And you have to be sustainable.
video1,181,547.6,549.1,en,31,And you have to be sustainable.
video1,182,549.44,551.72,en,31,You have to know where your energy is coming from.
video1,182,549.44,551.72,en,31,You have to know where your energy is coming from.
video1,183,551.78,553.72,en,32,You have to know where your resource is coming from.
video1,183,551.78,553.72,en,32,You have to know where your resource is coming from.
video1,184,553.82,555.46,en,32,And you have to keep the maintenance down.
video1,184,553.82,555.46,en,32,And you have to keep the maintenance down.
video1,185,556.3,558.6,en,32,So this is about getting an economic engine.
video1,185,556.3,558.6,en,32,So this is about getting an economic engine.
video1,186,558.6,560.5,en,32,"And then at night, it turns into a movie theater."
video1,186,558.6,560.5,en,32,"And then at night, it turns into a movie theater."
video1,187,560.72,562.26,en,32,So it's not an AIDS clinic.
video1,187,560.72,562.26,en,32,So it's not an AIDS clinic.
video1,188,562.64,565.64,en,32,It's a community center.
video1,188,562.64,565.64,en,32,It's a community center.
video1,189,565.88,567.24,en,32,So you can see ideas.
video1,189,565.88,567.24,en,32,So you can see ideas.
video1,190,568.14,570.68,en,32,And these ideas developed into prototypes.
video1,190,568.14,570.68,en,32,And these ideas developed into prototypes.
video1,191,570.88,572.66,en,32,And they are eventually built.
video1,191,570.88,572.66,en,32,And they are eventually built.
video1,192,572.84,578.34,en,32,"And currently, as of this year, there are clinics rolling out in Nigeria and Kenya."
video1,192,572.84,578.34,en,32,"And currently, as of this year, there are clinics rolling out in Nigeria and Kenya."
video1,193,580.24,583.84,en,33,"From that, we also developed Sia Temba, which was a project."
video1,193,580.24,583.84,en,33,"From that, we also developed Sia Temba, which was a project."
video1,194,583.86,585.52,en,34,"The community came to us and said,"
video1,194,583.86,585.52,en,34,"The community came to us and said,"
video1,195,585.6,587.9,en,34,the problem is that the girls don't have education.
video1,195,585.6,587.9,en,34,the problem is that the girls don't have education.
video1,196,588.6,592.28,en,35,And we're working in an area where young women between the ages of 16 and 24
video1,196,588.6,592.28,en,35,And we're working in an area where young women between the ages of 16 and 24
video1,197,592.28,594.4,en,35,have a 50% HIV-AIDS rate.
video1,197,592.28,594.4,en,35,have a 50% HIV-AIDS rate.
video1,198,595.4,598.48,en,35,And that's not because they're promiscuous.
video1,198,595.4,598.48,en,35,And that's not because they're promiscuous.
video1,199,598.48,599.9,en,35,It's because there's no knowledge.
video1,199,598.48,599.9,en,35,It's because there's no knowledge.
video1,200,600.12,602.96,en,35,And so we decided to look at the idea of sports
video1,200,600.12,602.96,en,35,And so we decided to look at the idea of sports
video1,201,602.96,607.38,en,35,and create a youth sports center that doubled as an HIV-AIDS outreach center.
video1,201,602.96,607.38,en,35,and create a youth sports center that doubled as an HIV-AIDS outreach center.
video1,202,607.54,611.44,en,35,And the coaches of the girls' team were also trained doctors.
video1,202,607.54,611.44,en,35,And the coaches of the girls' team were also trained doctors.
video1,203,611.56,618.44,en,35,So that there would be a very slow way of developing confidence in healthcare.
video1,203,611.56,618.44,en,35,So that there would be a very slow way of developing confidence in healthcare.
video1,204,618.6,621.38,en,35,And we picked nine finalists.
video1,204,618.6,621.38,en,35,And we picked nine finalists.
video1,205,621.42,625.1,en,35,And then those nine finalists were distributed throughout the entire region.
video1,205,621.42,625.1,en,35,And then those nine finalists were distributed throughout the entire region.
video1,206,625.26,627.02,en,36,And then the community picked their design.
video1,206,625.26,627.02,en,36,And then the community picked their design.
video1,207,627.32,629.02,en,36,"They said, this is our design."
video1,207,627.32,629.02,en,36,"They said, this is our design."
video1,208,629.26,631.4,en,36,Because it's not only about engaging a community.
video1,208,629.26,631.4,en,36,Because it's not only about engaging a community.
video1,209,631.6,632.98,en,36,It's about empowering a community.
video1,209,631.6,632.98,en,36,It's about empowering a community.
video1,210,633.18,636.04,en,37,And about getting them to be a part of the rebuilding process.
video1,210,633.18,636.04,en,37,And about getting them to be a part of the rebuilding process.
video1,211,638.02,639.96,en,37,So the winning design is here.
video1,211,638.02,639.96,en,37,So the winning design is here.
video1,212,641.7,645.04,en,38,"And then, of course, we actually go and work with the community and the clients."
video1,212,641.7,645.04,en,38,"And then, of course, we actually go and work with the community and the clients."
video1,213,645.14,646.04,en,38,So this is the designer.
video1,213,645.14,646.04,en,38,So this is the designer.
video1,214,646.18,647.8,en,38,He's out there working with the first ever.
video1,214,646.18,647.8,en,38,He's out there working with the first ever.
video1,215,647.8,651.08,en,38,Women's soccer team in KwaZulu-Natal.
video1,215,647.8,651.08,en,38,Women's soccer team in KwaZulu-Natal.
video1,216,651.6,652.68,en,38,Sia Temba.
video1,216,651.6,652.68,en,38,Sia Temba.
video1,217,652.96,655.46,en,38,And they can tell it better.
video1,217,652.96,655.46,en,38,And they can tell it better.
video1,218,677.8,679.7,en,40,"Well, my name is Sisi Mkwanzi."
video1,218,677.8,679.7,en,40,"Well, my name is Sisi Mkwanzi."
video1,219,679.84,680.7,en,41,I work at the Africa Center.
video1,219,679.84,680.7,en,41,I work at the Africa Center.
video1,220,680.82,681.86,en,41,I'm the IT user consultant.
video1,220,680.82,681.86,en,41,I'm the IT user consultant.
video1,221,682.18,686.84,en,41,"And I'm also the national football player for South Africa, Wanyana Wanyana."
video1,221,682.18,686.84,en,41,"And I'm also the national football player for South Africa, Wanyana Wanyana."
video1,222,687.3,693.74,en,41,And I also play in the Vodacom League for the team called Beaster Tits.
video1,222,687.3,693.74,en,41,And I also play in the Vodacom League for the team called Beaster Tits.
video1,223,693.9,696.06,en,41,Which has now changed to Sia Temba.
video1,223,693.9,696.06,en,41,Which has now changed to Sia Temba.
video1,224,697.12,698.4,en,42,This is our home ground.
video1,224,697.12,698.4,en,42,This is our home ground.
video1,225,699.94,702.18,en,43,So I'm going to show that later because I'm running out of time.
video1,225,699.94,702.18,en,43,So I'm going to show that later because I'm running out of time.
video1,226,702.3,705.32,en,43,I can see Chris looking at me slyly.
video1,226,702.3,705.32,en,43,I can see Chris looking at me slyly.
video1,227,706.16,707.22,en,43,This was a connection.
video1,227,706.16,707.22,en,43,This was a connection.
video1,228,707.22,713.54,en,43,Just a meeting with somebody who wanted to develop Africa's first telemedicine center in Tanzania.
video1,228,707.22,713.54,en,43,Just a meeting with somebody who wanted to develop Africa's first telemedicine center in Tanzania.
video1,229,713.78,716.2,en,43,And we met literally a couple of months ago.
video1,229,713.78,716.2,en,43,And we met literally a couple of months ago.
video1,230,716.3,717.42,en,43,We've already developed a design.
video1,230,716.3,717.42,en,43,We've already developed a design.
video1,231,717.62,719.42,en,43,The team is over there working in partnership.
video1,231,717.62,719.42,en,43,The team is over there working in partnership.
video1,232,719.78,722.76,en,43,This was a matchmaking thanks to a couple of Tedsters.
video1,232,719.78,722.76,en,43,This was a matchmaking thanks to a couple of Tedsters.
video1,233,723.22,728.88,en,43,"Son, Cheryl Heller, and Andrew Zoli who connected me with this amazing African woman."
video1,233,723.22,728.88,en,43,"Son, Cheryl Heller, and Andrew Zoli who connected me with this amazing African woman."
video1,234,729.1,731.04,en,43,And we start construction in June.
video1,234,729.1,731.04,en,43,And we start construction in June.
video1,235,731.16,732.68,en,43,And it will be opened by Ted Global.
video1,235,731.16,732.68,en,43,And it will be opened by Ted Global.
video1,236,732.86,734.7,en,43,"So when you come to Ted Global, you can check it out."
video1,236,732.86,734.7,en,43,"So when you come to Ted Global, you can check it out."
video1,237,735.68,737.2,en,43,But what we're known probably most of you know.
video1,237,735.68,737.2,en,43,But what we're known probably most of you know.
video1,238,737.22,739.54,en,43,What we're known most for is dealing with disasters and development.
video1,238,737.22,739.54,en,43,What we're known most for is dealing with disasters and development.
video1,239,739.92,745.6,en,43,And we've been involved in a lot of issues such as the tsunami.
video1,239,739.92,745.6,en,43,And we've been involved in a lot of issues such as the tsunami.
video1,240,745.76,747.96,en,43,And also things like Hurricane Katrina.
video1,240,745.76,747.96,en,43,And also things like Hurricane Katrina.
video1,241,748.24,751.62,en,43,This is a $370 shelter that can be easily assembled.
video1,241,748.24,751.62,en,43,This is a $370 shelter that can be easily assembled.
video1,242,755.5800000000002,760.84,en,45,This is a community designed community center.
video1,242,755.5800000000002,760.84,en,45,This is a community designed community center.
video1,243,761.18,764.0,en,48,And what that means is we actually live and work with the community.
video1,243,761.18,764.0,en,48,And what that means is we actually live and work with the community.
video1,244,764.0,766.74,en,48,And they're part of the design process.
video1,244,764.0,766.74,en,48,And they're part of the design process.
video1,245,769.46,774.82,en,51,The kids actually get involved in mapping out where the community center should be.
video1,245,769.46,774.82,en,51,The kids actually get involved in mapping out where the community center should be.
video1,246,775.26,780.44,en,58,"And then eventually the community is actually, through skills training, end up building the building with us."
video1,246,775.26,780.44,en,58,"And then eventually the community is actually, through skills training, end up building the building with us."
video1,247,781.16,782.62,en,64,Here is another school.
video1,247,781.16,782.62,en,64,Here is another school.
video1,248,783.24,786.26,en,65,This is what the UN gave these guys for six months.
video1,248,783.24,786.26,en,65,This is what the UN gave these guys for six months.
video1,249,786.44,788.04,en,66,It's 12 plastic tarps.
video1,249,786.44,788.04,en,66,It's 12 plastic tarps.
video1,250,788.34,789.4,en,66,This was in August.
video1,250,788.34,789.4,en,66,This was in August.
video1,251,789.68,792.28,en,66,This was the replacement that's supposed to last for two years.
video1,251,789.68,792.28,en,66,This was the replacement that's supposed to last for two years.
video1,252,792.36,793.98,en,67,"When the rain comes down, you can't build it."
video1,252,792.36,793.98,en,67,"When the rain comes down, you can't build it."
video1,253,793.98,794.58,en,67,You can't hear a thing.
video1,253,793.98,794.58,en,67,You can't hear a thing.
video1,254,794.72,796.8,en,67,And in the summer it's about 140 degrees inside.
video1,254,794.72,796.8,en,67,And in the summer it's about 140 degrees inside.
video1,255,797.26,800.68,en,67,"So we said, if the rain is coming down, let's get fresh water."
video1,255,797.26,800.68,en,67,"So we said, if the rain is coming down, let's get fresh water."
video1,256,800.94,803.78,en,68,So every one of our schools have rainwater collection systems.
video1,256,800.94,803.78,en,68,So every one of our schools have rainwater collection systems.
video1,257,804.0,805.14,en,68,Very low cost.
video1,257,804.0,805.14,en,68,Very low cost.
video1,258,806.8,810.04,en,70,"Three classrooms and rainwater collection is $5,000."
video1,258,806.8,810.04,en,70,"Three classrooms and rainwater collection is $5,000."
video1,259,810.4,814.14,en,70,This was raised by hot chocolate sales in Atlanta.
video1,259,810.4,814.14,en,70,This was raised by hot chocolate sales in Atlanta.
video1,260,815.68,817.62,en,70,It's built by the parents of the kids.
video1,260,815.68,817.62,en,70,It's built by the parents of the kids.
video1,261,817.72,819.82,en,70,The kids are out there on site building the buildings.
video1,261,817.72,819.82,en,70,The kids are out there on site building the buildings.
video1,262,820.18,822.06,en,72,And it opened a couple of weeks ago.
video1,262,820.18,822.06,en,72,And it opened a couple of weeks ago.
video1,263,822.22,823.96,en,73,And there's 600 kids that are now using it.
video1,263,822.22,823.96,en,73,And there's 600 kids that are now using it.
video1,264,823.98,824.42,en,75,They're using the schools.
video1,264,823.98,824.42,en,75,They're using the schools.
video1,265,831.98,833.32,en,76,So disaster hits home.
video1,265,831.98,833.32,en,76,So disaster hits home.
video1,266,834.12,839.22,en,76,We see the bad stories on CNN and Fox and all that.
video1,266,834.12,839.22,en,76,We see the bad stories on CNN and Fox and all that.
video1,267,839.3,840.4,en,76,But we don't see the good stories.
video1,267,839.3,840.4,en,76,But we don't see the good stories.
video1,268,840.84,842.64,en,76,Here is a community that got together.
video1,268,840.84,842.64,en,76,Here is a community that got together.
video1,269,842.76,844.14,en,77,And they said no to waiting.
video1,269,842.76,844.14,en,77,And they said no to waiting.
video1,270,845.04,852.2,en,77,"They formed a partnership, a diverse partnership of players, to actually map out East Biloxi, to figure out who's getting involved."
video1,270,845.04,852.2,en,77,"They formed a partnership, a diverse partnership of players, to actually map out East Biloxi, to figure out who's getting involved."
video1,271,852.48,853.96,en,78,"We've had over 1,500 volunteers."
video1,271,852.48,853.96,en,78,"We've had over 1,500 volunteers."
video1,272,853.98,856.0,en,78,"We've had over 1,500 volunteers rebuilding, rehabbing homes."
video1,272,853.98,856.0,en,78,"We've had over 1,500 volunteers rebuilding, rehabbing homes."
video1,273,856.9,859.04,en,78,Figuring out what FEMA regulations are.
video1,273,856.9,859.04,en,78,Figuring out what FEMA regulations are.
video1,274,859.16,862.5,en,79,Not waiting for them to dictate to us how you should rebuild.
video1,274,859.16,862.5,en,79,Not waiting for them to dictate to us how you should rebuild.
video1,275,863.06,864.12,en,79,Working with residents.
video1,275,863.06,864.12,en,79,Working with residents.
video1,276,864.34,867.4,en,80,Getting them out of their homes so they don't get ill.
video1,276,864.34,867.4,en,80,Getting them out of their homes so they don't get ill.
video1,277,867.62,869.44,en,80,This is what they're cleaning up on their own.
video1,277,867.62,869.44,en,80,This is what they're cleaning up on their own.
video1,278,871.44,872.24,en,82,Designing housing.
video1,278,871.44,872.24,en,82,Designing housing.
video1,279,872.48,874.0,en,82,This house is going to go in a couple of weeks.
video1,279,872.48,874.0,en,82,This house is going to go in a couple of weeks.
video1,280,874.16,876.1,en,83,This is a rehabbed home done in four days.
video1,280,874.16,876.1,en,83,This is a rehabbed home done in four days.
video1,281,877.66,882.02,en,86,This is a utility room for a woman who's on a walker.
video1,281,877.66,882.02,en,86,This is a utility room for a woman who's on a walker.
video1,282,882.08,883.0,en,87,She's 70 years old.
video1,282,882.08,883.0,en,87,She's 70 years old.
video1,283,883.0,884.2,en,87,This is what FEMA gave her.
video1,283,883.0,884.2,en,87,This is what FEMA gave her.
video1,284,885.3000000000001,886.22,en,87,600 bucks.
video1,284,885.3000000000001,886.22,en,87,600 bucks.
video1,285,886.4,887.6,en,88,It happened two days ago.
video1,285,886.4,887.6,en,88,It happened two days ago.
video1,286,888.1,891.18,en,88,We put together very quickly a washroom.
video1,286,888.1,891.18,en,88,We put together very quickly a washroom.
video1,287,891.3,891.84,en,89,It's built.
video1,287,891.3,891.84,en,89,It's built.
video1,288,891.92,892.42,en,89,It's running.
video1,288,891.92,892.42,en,89,It's running.
video1,289,892.58,895.3,en,90,And she just started a business today where she's washing other people's clothes.
